place_id,name,lat,lon,average_rating,total_review_count,earliest_available_review_date,review_1_text,review_2_text,review_3_text,review_4_text,review_5_text
ChIJBcKxbQAl2jARJDRgMadw8N4,เต่าบิน หน้าวชิ,18.8034147,99.0239462,1.0,1,2025-04-21,It was unclean; there were a lot of ants in the drink.,,,,
ChIJ5eNhNME52jAR0BSWzaWIb3o,TONG KAFE,18.8048324,98.89687049999999,4.5,53,2019-03-31,Great coffee and ideal stop while enjoying the views. Friendly staff and a great atmosphere ☺️,"Just dropped off for coffee, which was really very good. What makes it stand out however it was extremely clean toilets. Owner asks you to remove your shoes before you go in, and I think that makes all the difference.",Basic coffee shop. Friendly simple man serves and makes coffee.   Coffee taste is good and the beans are grown locally.  This shop will does not make specialty coffees like cappuccino.  Expresso and americano.   Short selection of drink.  Some beer is in the refrigerator.  Cool weather at this location. 10 minutes past doi suthep.  10 minutes before you reach Doi Pui.  No food at this location. There are other shops to buy at food nearby.,"We went up there by accident and as our kids were sleeping decided to get a cup of coffee.
It was the best Mocha cup we've had in Thailand this trip so far and we were lucky enough to experience this eerie atmosphere while sipping our coffees","Amazing place on top of the mountain few kilometer pass doi sutep, nice and easy place to chat and get out of the sun, right infront. of the parking of the bubhing place, cheap and strong coffee, a cat that was the king of the moment, and lovely person making the coffee, would definite go back, and recomend it to all."
ChIJi_XnePQ52jARoqdSDVi1ZgM,Sai silver,18.8043354,98.9191594,4.7,46,2018-07-01,"Unexpected oasis of Kyoto-esque elegance and calm in an alley in Suthep.

Extensive selection of matcha in their Slow bar, a large architecturally-pleasing space that manages to feel surprisingly intimate, restrained even, and even their clayware ‘cups’ are exquisite.

Tip 1: there’s an 80baht entrance fee, ostensibly to prevent hordes of IG-hunters trampling over the grounds. The ticket can be redeemed as a discount for your drink.

Tip 2: 80baht ticket only partially deters crowds so go early. At 10am the space was serene, full of book readers, solo matcha lovers, small groups engaged in polite chatter. By 11.30, the gardens were overrun by selfie-seekers and tourist vans depositing loud groups and noisy children.",Make sure to stop here for a Thai tea after heading up to the temple. The owner is lovely and the drink we incredible. Great music as well which really set the vibe. I nice oasis in the chaos of other tourist shops.,"Not just a stand.. It's a full fledged independent coffee shop with a character out of step from the touristy shops near by. Nice view of the forest from the back of the shop and, most critical, an excellent cup of coffee.",Great place for coffee right next to Doi Suthep. Cool setting and hospitable. Recommended,"Awesome coffee and drink art, cost and a great vibe! Definitely stop by here before/after the temple"
ChIJSdgWEgA52jAR-rIVbR68Npw,BK Coffee House,18.8044008,98.91946929999999,4.8,8,2024-11-14,Excellent Thai milk tea,Small cafe..great coffee..smoothies and other drinks are available..excellent service..excellent prices,"Small, very tidy shop with a high-quality espresso machine. They offer coffees, smoothies, and ice cream. You're welcome to bring food from the shop next door to your table. They also had vegan milk alternatives.

We had a delicious Americano and passionfruit smoothie and would definitely come back.","The drink shop here is pretty good. After buying my drinks, I went to the gift shop next door. It's small, but it has a lot of stuff, especially at very good prices. You can save a lot of money by just turning the corner. The owner is also very friendly.",Great places for a quick coffee before sightseeing :)
ChIJr86yKQA52jARC3d2T-mV1-c,ฮักดอย คอฟฟี่,18.804416099999997,98.91958299999999,4.5,2,2026-01-24,The coffee with milk so smooth,A place where you can enjoy a cup of coffee while looking down from the entrance of Doi Suthep Temple~,,,
ChIJj02NOJI52jAR-KI4CxU4uEU,Mr. Waffles (Waffel-Cafe),18.803746399999998,98.9199407,3.7,13,2019-01-09,"Nice price and really good waffles
Missing a bin to throw the trash in","ENGLISH
Mr. Waffles offers super delicious waffles on the way to or from the temple. The many variations are each freshly prepared.

The employees were very friendly and the product tasted great - what more could you want?

Here you pay cash - enjoy the little refreshment.

Feel free to follow my Google Maps profile, check out my other reviews and be sure to visit foodadvisorblog!

GERMAN
Mr. Waffles offers super delicious waffles on the way to or from the temple. The many variations are each freshly prepared.

The employees were very friendly and the product tasted great - what more could you want?

Here you pay in cash - enjoy the little refreshment.

Feel free to follow my Google Maps profile, check out my other reviews and be sure to visit foodadvisorblog!",This waffle is the most delicious.,it is delicious,beautiful
ChIJLwpJGgA52jARXCH8j-1ZzWk,Coffee JEANS,18.804781,98.9195956,5.0,16,2025-02-07,Good coffee at a good price and a nice chill spot to relax and recharge after the climb.,👍🏼😊😎,"nice coffee, you can visit temple and then take a rest here.",Iced oat latte 10/10,"Amazing cappuccino with amazing people, musician included"
ChIJl03vUSU52jARuJRqf2MPuBI,Enjoy Coffee Bar,18.8047753,98.9197421,4.6,34,2021-04-10,"Tried  Banana Coconut smoothie and Mango Pineapple smoothie, they were the best smoothies that I had ever. The staff is also so polite and welcoming. Definitely worth a try :)","It's a nice little cafe for a quick rest stop after visiting the temple. We ordered the Espresso Sunrise, which was an ""interesting "" concoction, a popular drink in Thailand. Nice area to chill, but wish they sell some other snacks other than Sticky Rice Mango.",Great coffee. Was open before 7.00am and that was a bonus. Good way to kick start the day with good views.,Great local craft coffee with alternative milk selection,Cute coffee bar with a view and breeze. Excellent coffee and friendly owner.
ChIJy2rBW1M52jARTQo3usICy2c,Raan Beem Coffee,18.8048629,98.91968609999999,4.9,12,2023-02-25,Very delicious and cheap coffee. Nice staff. And they have OAT MILK 😍,Great fresh fruit shakes for low money on lower end of straits to Doi Suthep.,Simple place that serves nice drinks. We ordered a mango smoothie - yum! And and orange juice espresso. FUN!,Amazing dragon fruit smoothie! Make sure you stop here if you’re close and thirsty!!! 🙌,"Got the mango smoothie, ice looked clean and bought externally. Very refreshing after waking around!"
ChIJpdRef2U52jARBdLS3b-1qvU,Suan Son Coffee,18.8064808,98.9183327,4.2,19,2023-09-24,"A new landmark viewpoint with a café, park lodge, cheap price, full quality 💯","What a nice place, not crowded :)","The taste is very bad, and it’s quite expensive. I recommend trying a different café instead.",It's worth visiting like that.,Beautiful calm place
ChIJ32GLJBA72jARpbZrx5pBuv0,Law Coffee Club ลอว์คอฟฟี่คลับ คณะนิติศาสตร์ มช.,18.8046986,98.9480754,4.8,34,2019-05-19,"The student cafe offers a variety of menus, including coffee, tea, and soda. There are also some seats available for studying, working, or discussing with your team. However, the ambiance can be quite loud.","I really like this place…so much better than the “livin’ the dream” farang place close by.  Nice working area, many students and great staff serving good drinks.  It’s in a nice walking area and always enjoyable to visit.",Great coffee quality! I used them at home as well. Good employees :),Very lively environment with a lot of students. Good for getting work done when you want people around!,Probably the best coffee shop inside CMU.
ChIJqRsQw4072jARwYrZle6Foi8,ร้านต้นไผ่,18.8064779,98.94661459999999,,,,,,,,
ChIJqWrzBi472jARof1fbErUCZ4,Living A Dream ร้านกาแฟอ่างแก้ว,18.8049783,98.9501184,4.3,801,2025-09-28,My favorite cafe in Chiang Mai. Location is  perfect. Beautiful view. Good choice of food and drinks. I always have coconut. Green tea latte with almond milk is my second choice.,"This restaurant is directly across from the water, so you get a great view. The staff speaks very good english. The food is always delicious. They have indoor and outdoor seating. We really enjoy this place.","The atmosphere is very beautiful i recommend going here if you are in the lake's area. I got an iced espresso and an almond croissant. The croissant was ok, not too bad not too good, I enjoyed it but would not come back for it.
The iced Espresso i got was an iced latte, I asked why i have milk inside my drink and they told me that I should have ordered an iced Americano and not an espresso because the iced espresso is actually an iced latte. It is not specified in the menu, I don't know if that's is a cultural thing but i would ask next time if my drink has milk inside of it.","The coffee shop with the best view in Chiang Mai.
I went there the other day, and the service was excellent, especially from the cashier. The food was delicious as well. I highly recommend the fruit granola yogurt and a hot caramel latte.",Free bathroom even if you don’t buy anything! They are really friendly and the food and drinks are solid with a super awesome view of the water and mountain.
ChIJdYm3B2s72jAR8DmL0P9ChWM,Ta Lon Suan Nom,18.8070287,98.94786839999999,4.1,139,2023-11-25,"This place has fantastic coffee and a nice garden setting where you can sit in the shade and hear the sounds of animals at the zoo, which is just next door. This morning I thought I would try their yogurt/fruit bowl for breakfast, and was super disappointed to find that it was some kind of icy dish with a tiny bit of fruit, topped by a sugary syrup so sweet it could break your teeth. I tried to scoop out just the fruit, but there was so much syrup I couldn’t eat it. If you like *really sweet* desserts, you might like this dish. But when I see the word “yogurt,” I am expecting something a little tart. If the menu included a description I could have anticipated this and just stuck with my coffee. That said, the staff is friendly, the service is great, and I will for sure come back for more delicious coffee!
❤️☕️❤️","My husband and I stopped by this very cozy place for iced coffee and iced thai tea. It was a great surprise. There is wifi, the attendants speak perfectly English and the drinks were good. We had a great morning in the garden, enjoying the outside area of the cafe.","Ordered toast.

This wasn’t toasted. The bread looked like it saw a toaster from across the room and decided that was enough effort for the day.

The cheese was just placed on top like it was waiting for instructions. Just soft, pale bread holding a square of existential disappointment.

Please eat somewhere else.",I had a really good salad! A lot of ingredients and nice dressing. Atmosphere is nice in the yard and stuff are kind.,Very nice peaceful cafe with a nice garden area. The drinks are good and the food is also decent as far as what i tried. I liked the mushed potatoes especially. It’s a good spot when you feel like having a slow and relaxing time. I also tried their pork burger and it was decent enough and i liked its garlic flavor.
ChIJVWK1_nM72jARmxIrpI-AHJ4,Pak café,18.803886,98.95232,3.8,5,2023-01-28,👍,very cheap,"I was visiting Chiang Mai University and was so out of it from the blazing sun that I had an iced Americano...it was the best...and it was only 35 baht. The portions were generous and the taste was delicious. Two large dogs were also wandering around in front of the store, so gentle and cute.","It's quiet and friendly, but it's a shame there's no Wi-Fi.",Dangerous dog
ChIJzw28xVo62jAREkO0nmLiiO4,Juicy Juice x moh coffee,18.803085,98.95405319999999,4.4,5,2019-04-27,came here everyday after class during 2023-24. best milk tea in this campus,Nice small coffee shop inside chiang mai university. Coffee 25 bht,,,
ChIJKY2lr2k62jARvtMXrqsqcXY,กาแฟสดรัฐศาสตร์(กาแฟสังคม),18.8036696,98.9543894,4.2,6,2017-11-11,Cheap but good taste coffee and tea,"Good drinks, student-friendly prices. Bring your own cup and get a 3 baht discount.",A glass of green tea is only 20 baht. It's cheap and delicious.,,
ChIJsYwcikI72jARbMMn0DaEjic,CMU Cafe and More,18.807442400000003,98.95339430000001,4.5,52,2023-11-28,The best thing i love in here is the feeling. Very big university with a lot of very old trees. Coffee is good and then we can take a electric car going around the uni 🤎☘️,It's a Cafe feeling like camping in the park. They prepared the camper seats and tables for us and we could sit there all day long.,"Pleasant, peaceful park-like  place to enjoy coffee or smoothies.  Quality of drinks are high.  Plenty of easy access parking","Have always enjoyed stopping here for good coffee as I wait for our daughter who is attending university here. The coffee is good, the staff are polite and they normally serve fresh cake and pastries, but unfortunately today, they fail miserably
Their muffins are dry and days old, even after being heated up in the microwave. I loathe sending back food in Thailand and yet hate wasting food money on unedible food.
I asked the staff for cream, that it might help the taste or lack of and ask they soulful suggest,was I buy another dessert
It's all very frustrating when you find a place you rave about and recommend and then come back and suffer for it
Maybe it's a change of ownership or new staff or too early in the day
I dislike giving bad staff reviews. It's not like they are earning in these jobs, and chances are  they themselves are students, earning weekly pocket money
Maybe it's the I am older and cantankerous, so take my review with a pinch of salt, I think I just needed to vent
No one died
I'll live to drink coffee and eat fresh pastries again, just maybe not here","**CMU Cafe and More** is a great spot for anyone looking for a cozy place to relax or catch up on some work while enjoying a delicious coffee or snack. Located on the Chiang Mai University campus, this café has a chill and laid-back atmosphere, making it perfect for students and visitors alike. They offer a wide range of beverages, from specialty coffees to refreshing iced drinks, along with a variety of light bites and pastries. The café is known for its friendly service and convenient location, making it an ideal spot for a quick break between classes or a peaceful place to unwind. It’s a must-try if you’re on the CMU campus!"
ChIJiUOGWV062jARSqhxp8ltifA,S'more cafe,18.8063254,98.9579957,,,,,,,,
ChIJS5YEg6Q72jARe7ViqpCDK6s,Dice Club ChiangMai,18.8063483,98.9580137,4.8,35,2019-08-14,"Probably my favorite game shop in Chiang Mai for playing. Reasonably priced per hour or day, knowledgeable staff, well-priced drinks, and lots of games to choose from! They have both Thailand English instructions for most games.","Huge variety of games. 50 baht/hour or you can get a day pass for $129. If you're thirsty,  get a 1 hour pass with drink for $99 (+29 for each additional hour). Enjoyed our time there!","In the older days, this cafe is good but now they treated customers like a bit*h.
What kind of board game shop is that?","Great staff, large game selection and cute animals","A lot of broad game !
Sound good ❤️❤️"
ChIJDdh79Ko72jARYuomLxoWcPM,Mii Cafe' Organic Coffee,18.8062924,98.9582082,4.5,2,2019-12-28,"Mii Cafe touts itself for serving organic coffee, and based on that one cuppa I had, I think they're pretty good. I don't think it's the kind of cafe you'd make a trip down to, more like a quick stopover or for a takeaway. Not much seating as I can tell, and it's a shared location with another business renting cameras. With that said, still pretty darn good coffee and because of their more than reasonable price I give it a 4 star rating. Photo of their chalkboard menu correct as at mid January 2020.","The coffee was just perfect, one of the best I've had in Chiang Mai!",,,
ChIJx-C3eWc62jARojIbIePycMA,Mac Cafe Chiangmai,18.806487399999998,98.95798699999999,4.8,1116,2023-11-15,"This shop is so friendly and cute, the staff are very nice and recommend the products very well. I had no knowledge about what I wanted and they gave me very great advice! They take care of their costumers very well and the price is great:)",Great service. The staff gave very good advice.,"I went in for a 2nd hand MacBook but walked out empty-handed because of the high prices. The woman who helped us was very kind and knowledgeable though, and it’s a cute cafe.","Mac Cafe in Chiang Mai offers a peaceful retreat despite its busy roadside location. The atmosphere is pleasant, complemented by friendly and accommodating staff. The coffee is particularly noteworthy, making it a worthwhile stop for both a great brew and a tech check-out.","Awesome little spot with great people and a supremely cute Pomeranian. We were told my laptop could be fixed for super cheap and were so impressed with the honesty and absence of profit motive of the staff we ended up buying an M1 for a fantastic price instead. Tom, the owner, is Aussie but speaks Thai and has a local Thai employee as well. Thrilled to have an upgraded laptop now! They make custom tea and espresso drinks at the cafe also :) Come here for fixes n great deals on sweet tech! 💯"
ChIJS2ofWO472jAR8ETdHlMizqo,Hello māo café,18.8066977,98.95766979999999,4.5,66,2025-10-28,"Friendly, helpful staff and the cats behave well and are lovely. However, the cats were not well groomed (the fur had not been brushed) and many of them were sick with runny noses. However, I cannot know whether the cats receive medicine and are groomed later so I will still give a fair review of 3 stars. I just hope the staff finds the time to take a bit more care of the cats or, maybe give the customers brushes so they can do the grooming instead?","Guys, please help the cats get better - some of them are really sick. Some have runny noses and itchy eyes.

People here have written that the cats are skinny, but I think they look that way because many of them are still teenagers and therefore appear very thin. They have free access to food.

The cat room smells terrible. When you keep multiple animals in the same room, you need to keep it clean. My feet were sticking to the floor, and I'm guessing it's because of the urine that can remain on the cats' paws. You need to wash the floors several times a day and change the litter in their litter box more often. The smell is truly terrible. For comparison, you can go to a similar place in Niman. It's spotlessly clean and there's no smell.

And of course, it's worth mentioning that some of the cats are very dirty. Because they have long hair, some of them have fecal matter under their tails. I feel so sorry for the animals that the staff and owner don't care about them.

In our parish, one of the employees was studying English with a tutor while working. It would be better if you brushed one of the cats or washed them:/","I had a great time at the cat café! The cats are super cute, playful, and full of energy. They all look very happy and well cared for. It was a lovely experience, I’d love to visit again!","Cozy cafe with delicious drink options. The orange americano and caramel macchiato tastes good. The kittens are very interactive. Got house rules before playing with cats (such as wearing socks). If you are not wearing socks, can buy a pair for 10 baht.","The room has a strong smell when I arrive, happens to be their wet food feeding time shortly after I arrive. It's a bit of a mess honestly, the food bits are everywhere and that explains why there are ants and also the cats are not very clean. Just look at their fur condition and you can tell it's messy and not groomed at all, except for those in the isolation boxes.

This is also the first time I seen kittens in a cat cafe. If the customers are experienced with cats, I think it's okay but I don't think everyone who comes in have experience with cats, what's more for the dedicate kittens.

They charge 150 baht (comes with a drink) and 10 baht for their socks. I didn't even want to recycle the socks because of the food bits on the floor.

The cats are thin, when you touch them, and that's not normal when more than half of the cats are thin, they seem to have more than 30 cats, including a handful of kittens. All the cats needs a bath badly.

I saw the boss who is a Chinese PRC and she seems like also selling cats at the same time. She is friendly and easy but not sure how much training and instructions she passed on to the staff to care for the cats."
ChIJW4sDpTQ72jARThBW_1ttAwA,หยูอี่ชา เชียงใหม่ - RUYI CHA CNX,18.8071219,98.9567459,4.3,29,2021-02-23,Lovely space with a good great tea 🤟🏿🤟🏿🤟🏿,We came to the restaurant and the waitress left and didnt come back.,Good bubble!,"This small tea shop near Chiang Mai University is beautifully decorated in a retro Chinese style. You can dine in or take some home. There's a great photo corner for souvenirs. The tea is delicious, with prices starting at just 20 baht per cup. I'll definitely be back!","A small but well-designed place with many photo opportunities. It's an open-air space, but can get quite hot during the day. The drinks are average."
ChIJPQzUu0I62jARLM_EUxxisnQ,T-TEN Cafe & Restaurant,18.8071219,98.9567459,4.4,165,2023-10-28,Nice latte and espresso. The Thai-style espresso is quite sweet 🤣 so keep that in mind if you prefer less sugar. Friendly service.,"I stopped by T-Ten Cafe recently and honestly, it’s such a cozy spot. The atmosphere is super relaxed, with a simple but warm design that makes you feel comfortable right away. It’s the kind of place where you can sit for hours, either reading a book or chatting with friends.",We love T-TEN! The food is very tasty and the service is great. We go at least once a week. They have oat milk too which is good cause I can't drink dairy.,"LOVE it!
I keep coming back. The fried banana is so yummy! And they now have charging ports. Never seen these anywhere else 🥳✨
Cappuccino is strong 👍

The atmosphere, the service, and the food were all excellent.",Staff is very kind .. and making delicious drink ! 🩷😊☺️🥰💐😚
ChIJDRJcwiY72jARzHTTHnYhEks,JUAN CENTER,18.807099,98.9574651,,,,,,,,
ChIJa3LOXV062jAR18VzFghM9Zc,CoMMA@NEO,18.8063981,98.9589409,4.3,15,2016-11-04,"Coming out of the dentist office. We wanted to go to a cafe nearby. Since we were already parked, we went to Neo Cafe. Great selection of music and a good sound system. Electric outlets available. Good coffee.","Tasty ""flat white"", closer in flavor to a good cappucino, although lacking any velvety microfoam texture. Small coffee bar in a music store, so don't expect to get work done here, just a good cup of coffee. :)",Little coffee place at hifi shop,Music & Coffee Lover's cafe,Great coffee
ChIJGdPIz2A62jARTQDVAzhCYAg,Neo Entertainment Gallery,18.806400699999998,98.95894249999999,4.7,13,2019-10-26,"Neo Entertainment Gallery locates near Ibis Hotel on Huaykaew road. The place specializes on HIFI stereo, audio equipment and turntable. Neo Entertainment also offers CDs and Vinyls for sell. The upper floors are the vinyls and artworks (thats why they are also an ""gallery""). From the looks, they also have mini cafe as well on the lower floor.

Lovely attentive staff at all times during my visit.",Very nice ambience and great coffee,Quality audio/video products,มีทั้งหูฟัง Gadgets ลำโพง และเครื่องเสียงไฮเอนด์  บริการดี ประทับใจ มีร้านกาแฟเป็นโซนต้อนรับด้วยนะคะ เยี่ยม!,"If you want the best sound system, you have to come here."
ChIJQUrkwBI72jARLUIxfbcqQ6E,12TEES45 Coffee & T-shirt,18.8072728,98.9564613,,,,,,,,
ChIJ5x_Beas72jAR5L2X7-wdeOg,กลิ่นกาแฟภูคำ:: Klin Coffee Phucome,18.8053577,98.95988,4.9,8,2021-09-02,"This café has a great selection of coffee and other drinks. Its location is perfect for tourists and visitors staying nearby. Situated in the heart of Chiang Mai, it offers good value for money and a cozy atmosphere.","Conveniently located at the corner of intersection, across the street from my hotel. The owner is a nice guy and I ordered an americano coffee. It is good.",Barista is a really lovely man and my iced latte was delicious!,Good coffee and cheap price 👍,"A roadside coffee shop selling exhaust fumes

is alright. The passion fruit coffee is pretty good. 👍"
ChIJ3d3bJVE72jAR1N-Ot-84EAg,Juice Central 2,18.8073284,98.9575946,4.9,99,2025-09-28,"One of the most impressive things about this café is how incredibly friendly the owner is 😊
Always smiling, welcoming, and easy to talk to. The atmosphere feels warm and inviting — more like visiting a friend than just stopping by a coffee shop.

The service is genuine and attentive, with great menu recommendations and no rush at all. It truly makes the whole experience even better.

Great drinks, delicious pastries, and such a lovely owner — definitely a 10/10 experience! ☕✨","I regret living on the other side of town, but I'm ready to commute here every day. First of all, this place is amazing because of the friendly staff. I couldn't resist when the owner invited me in. Also, they have excellent homemade baking, which is a rarity in Thailand.

I’ll keep coming back until I’ve tried every single cake. And after that, I'll keep coming until the owner kicks me out! Great place. You should definitely check it out.","This place became our morning habit. We stop in for a drink almost every day. 🫂 The owners always meet us with a smile, so warm and friendly, like visiting friends. The atmosphere is simple and kind, without any show - that is why we like to come back. The cafe owners teach us Thai words 🙏😄

The coffee is tasty and not expensive. But the best part is their homemade bakery. In Chiang Mai coffee shops it is rare to find something really homemade, fresh and warm. Here they have pies, cakes, cheesecake. My favorite is the pie with pandan - it is amazing! All is fresh and made with love.

💛 If you want not only coffee, but also a cozy place with good people and real taste - I really recommend to come here.","Absolutely amazing place. The atmosphere created by the crew, along with delicious coffee, smoothies, and pastries, is wonderful. The prices are very friendly. The owner (a very passionate traveller) and the rest of the staff are incredibly helpful—they are happy to give recommendations and assist with your travels. Wi-Fi is also available. One of the best places I've visited in Chiang Mai (and I've been to a lot!). Can't wait to come back!","amazing fruit smoothies and muffin🥧
the boss is friendly and warm
I‘ll order another taste of fruit smoothies tomorrow🍹"
ChIJmVFRZeo72jARUCAP-hrf014,The FAM Story,18.8074492,98.9573939,4.9,8,2018-07-29,"Decent bibimbap for 99 baht.  No small dishes, but the restaurant is really cute with lots of books.","It's delicious. It tastes exactly like the tteokbokki you eat in Korea. They even made the steamed buns for you!!! You have to take off your shoes before going in!! The store is clean and cool, and the owners are Korean and are really, really kind. I'll come again~!","This is a place where you can eat Korean food. You can also read a book and enjoy a cup of coffee together by sharing opinions with each other in various gatherings. Please visit once. You'll feel like you're in Korea. ^^

This is a place where you can eat Korean food. You can read a book and enjoy a cup of coffee together by sharing opinions with each other in various gatherings. Please visit once. I feel like Korea well. ^^","Korean kimchi stew, kimbap, and ramen are so delicious.","When you come here, you can feel the taste and affection of Korea."
ChIJxRb2Bv472jARDznqD7-lYZo,Miracle Coffee - Chang Khian,18.806803199999997,98.96002659999999,4.3,6,2024-10-30,"Nice little coffee shop tucked away on this road. Reasonably priced, most iced stuff is 35 thb each and hot stuff is 25 thb each.

They give takeaway packaging to drink easily while walking. Had the iced latte and it was good, generous portion. 😊

Place is open from early morning 7am.

Recommended.",The taste is delicious and well-balanced. The staff are lovely. 🥰,The price is cheap!,They aren't taking my order.,The taste is delicious and well-rounded.
ChIJo9izPnA72jARXhMiTJb6ye8,Mook Ju The bubble Tea,18.807637600000003,98.9567139,3.8,10,2019-03-19,"Went here at 8.40 and they told me they are closed, but signs say they close 9PM and the Google Maps listing says 9.30PM (all the staff are inside and busy on their phones) Very bad service 0 star","There are many menus that I really like. The mellow flavor of Taiwanese tea is unlike anywhere else. It's fragrant and very strong. But the most outstanding menu that I recommend you try is the Hokkaido milk brownsugar. It's so fragrant and delicious. Once you try it, you'll be hooked and will definitely want to try it again.","The pearls are delicious, sweet, and fragrant, and the price is not too expensive.
But if...
you're not ready to serve, don't open yet. It's a waste of time. It's a good idea to find staff who are willing to work.","Umm Lukkana's bubble tea is delicious, with chewy bubbles and a perfectly balanced flavor.",It's very delicious. I ordered it less sweet.
ChIJGwqCSgA72jARkrsDYIanRnU,The Teashop,18.807391799999998,98.9564836,5.0,7,2026-01-17,"The drinks menu is delicious, the service is excellent, the atmosphere is great, and the owner is incredibly kind. It's my absolute favorite!","The water tasted great! The seller, an elderly gentleman, was very kind and lovely. It's a perfect place to relax and chill. I was very impressed.","Because I went to compete in university sports, the shop owner was so incredibly kind 💕 and made me some free snacks. The shop owner was so kind! Thank you so much! 🙏🔥",The food was delicious and the service was excellent. I will definitely come back.,"The matcha was delicious, and the atmosphere of the shop was great. I was very impressed."
ChIJD6WAMAA72jARAU1WF2D5U0g,Ralph'sody,18.8076349,98.95671320000001,,,,,,,,
ChIJo_C-ShA72jARu7Ny-qVZwY0,Camp71 Chiang mai,18.8046576,98.9614197,4.8,22,2023-11-04,"Lovely little coffee shop, really nice coffee and one of the best honey lemon sodas we’ve had. Really cool clothes shop, you need to explore this just to see the cool things they have here, really retro, and clothing is reasonably priced.","Date of Visit: August 20th

This is a café I stopped at on my way to Nimmanhaemin. I was recommended the cappuccino. I think the taste was average, but the atmosphere was very nice for working. It was the first café I visited in Chiang Mai, and I have very good memories of it.","Unusual specialist shop selling vintage things, including toys, clocks, sewing machines and other paraphernalia. Looks like a museum selling antique things. Very interesting shop.","Tranquil place to sit and enjoy the music. Very sweet staff. Only drinks on the menu, coffee, tea and specialty sodas.
Attached to a 3 level clothing store.","Inside an amazing clothes shop that is also part retro museum, pinball machines, model cars by the hundreds, military models"
ChIJx-C3eWc62jAR3MzjvXtvnVE,Hill Cup Boutique Coffee,18.80395,98.9623364,3.7,7,2017-06-24,"Coffee is ok, this place is at the bottom of an apartment block.  The cafe has some bench seating, little tables and couches to sit at.  Pretty fast WiFi if you’re looking to work here.  Nice and cool inside if you’re looking to escape the heat in summer.  They have a cheese tea, I want game enough to try it... #BeatTheGrind","This place is closed. I went there after a long search because it said it was open, but it was closed. Please take note, everyone.","If you like strong coffee, this is the place. The coffee is intensely strong and satisfying.
Delicious pastries, affordable prices, and ample parking. It's a shame there's no outdoor seating.","There are outdoor seats, but only four.",
ChIJnxW86qM72jARea4WB6pZV1U,Doipui​ Coffee​ Huay​ Keaw​ Rd.,18.8050982,98.96058889999999,,,,,,,,
ChIJZ93dhKs72jARTJDr8oKilE0,Drunk on Fruits,18.8038904,98.9627536,5.0,4,2025-10-27,"3 orders from grab and I still want more. One of the best places to get a quick sandwich and fresh fruit soda/tea in Chiang Mai. One suggestion though. Instead of using egg mayo in the toastie, consider using a fried egg or plain omelette to mix things up a bit. 💯","Awesome place for tea specialities and coffee and outstanding sandwiches:)
Cute place","We stopped by this place on our walk from Chiang Mai University Lake to Nimmanhaemin Starbucks. There's only one table. Credit cards, WeChat Pay, and other payment options are accepted. The food is delicious.","The shop has a good atmosphere, delicious drinks, and lots of fruit.",
ChIJc549XGc62jARVorTrk_mPAw,WAKO BAKE,18.8053748,98.9619815,4.3,507,2022-11-03,"so good we went several times!
amazing food, really delicious.
the staff is friendly and polite, great service. The ambience is also nice, with air conditioning, wifi and good music.","Friendly service, though orders took much longer than expected (30 minutes) considering the few customers at the time.

Food is standard, though portions are small for the price; guess you pay for the setting, which is nicely designed.","We heard about this place from a friend, and wow, what a gem! High-speed 150 Mbps internet, big tables with power sockets, a great food selection, and a beautiful, peaceful garden. It's a perfect place for working and chilling. The bacon sandwich is amazing, and the prices are great.","The food, the place, and the service were incredible! I’ll recomend it 10 out of 10","Delicious vegetarian (and non) food packed with flavour. The garden is so peaceful and the drinks are delicious! I had the spicy red curry, hot Thai tea, and a mango/passion smoothie. The service was quick! Can’t wait to return."
ChIJcfzCi1062jARLtfChfkqHPY,bays coffee co.,18.8061342,98.9613899,4.6,126,2023-11-07,"This place is a winner !  Very good coffee and cake. But, this place has a lot more to offer.  It has an attached vegan restaurant with lots of shared seating.  Both AC seating and non AC.  The interior has nice decor with modern furniture made For large people.  This shop has a very large and beautiful supply of baked goods.  The apple crumble is awesome.  The coffee taste will bring me back to this place.  The. Lunch and dinner food looks very nice and fresh.  There were 3 very professional and polite bartistas working.   I highly recommend this place",Best Hot Chocolate I have ever had in Chiang Mai! It is so close to what I had in Spain!,"The place is incredibly comfortable and beautiful, and the staff are hardworking, kind, helpful, and extremely excited that you're there! Also, you can't beat the food, it's too good. Would 100% recommend for everybody!","A cozy place with a pleasant interior and polite staff, located a short distance from the main road. It will be a real discovery for coffee enthusiasts: a wide assortment of different varieties (cold brew with coconut milk is my recommendation 👍). The desserts are also good, especially the carrot cake. Not crowded and stays open late, which is also an advantage.

It's  not a cheap, but prices are ok for this quality. They also have a happy hour (2-4pm) when you can buy one coffee and get a second one for free.",Found this gem of a place.   Lovely outdoor sittimg area and the interior is nice too.  The eggs benedict was delicious.   They have a huge variety on their menu from breakfast items to sandwiches and wraps and burgers even. The coffee is really good and they even make you plain matcha tea if you want.  We will try to come here again before we leave.
ChIJsdLeUwA72jARibfWm1aNzIU,SPV Cafe & Bristro,18.803497399999998,98.9637326,,,,,,,,
