place_id,name,lat,lon,average_rating,total_review_count,earliest_available_review_date,review_1_text,review_2_text,review_3_text,review_4_text,review_5_text
ChIJvyISKQA72jARfdpwtcNh8t4,Red Panda Cafè (CNX) | ร้านกาแฟแพนด้าแดง (หน้ามช.),18.8089178,98.95381499999999,5.0,286,2025-03-19,"I went to Red Panda today for lunch! It is such a fun environment and the service is wonderful! The Khao soi burger really impressed me! I couldn't believe how much it actually tasted like the famous Northern Thai noodle dish! It also didn't sit too heavy on the stomach, like some burgers do. The place has a lot of seating and is also a great place for studying or meetings. I highly recommend you go and try it out!","If you’re looking for the best hamburgers in Thailand, Red Panda is unbeatable. The patties are juicy, packed with flavor, and cooked exactly right. Fresh toppings, great buns, and amazing service. Easily one of my favorite spots.","Really nice and chilled cafe, they have a  spacious area. 2 couch areas, a big wooden table for more people to sit and 3x 2-person tables and 2 high chair sitting areas. Above they have a co-working area which you can book and a game room with Nintendo switch, ping pong table, board games etc.
Really nice place to hang around. Really chill and nice ambience. Staff is very friendly, prices are totally ok and acceptable.
Nice atmosphere. They have a metal slide which you can slide down (on your own risk, it's quite fast).
Their food and drink (Thai Tea) tastes really good, can also recommend the Matcha Brownie. They also have a small section of merchandise, red Panda branded.
Would love to come back here, big recommendation...","very friendly environment, high speed internet and good coffee offcourse 😊","Great Vibes & Even Better Coffee!
This place totally surprised me! I just dropped by for a quick caffeine fix, but ended up staying much longer than planned. The vibe is super chill—perfect for catching up with friends (because it has a game room) or just getting some work done.

I tried their iced caramel macchiato and iced es-yen and it was amazing—not too sweet, and you could still taste the espresso. I also grabbed a brownie, and wow… soft, moist, and full of flavor.

The staff was really friendly, too. They even recommended a few drinks to try next time, which I really appreciated. The space is clean, well-lit, and has that cozy, Instagram-worthy interior (MUST try their slide).

Definitely one of my new go-to spots in Chang Mai, Thailand. Highly recommended!"
ChIJS2ofWO472jAR8ETdHlMizqo,Hello māo café,18.8066977,98.95766979999999,4.5,65,2025-08-22,"Friendly, helpful staff and the cats behave well and are lovely. However, the cats were not well groomed (the fur had not been brushed) and many of them were sick with runny noses. However, I cannot know whether the cats receive medicine and are groomed later so I will still give a fair review of 3 stars. I just hope the staff finds the time to take a bit more care of the cats or, maybe give the customers brushes so they can do the grooming instead?","Guys, please help the cats get better - some of them are really sick. Some have runny noses and itchy eyes.

People here have written that the cats are skinny, but I think they look that way because many of them are still teenagers and therefore appear very thin. They have free access to food.

The cat room smells terrible. When you keep multiple animals in the same room, you need to keep it clean. My feet were sticking to the floor, and I'm guessing it's because of the urine that can remain on the cats' paws. You need to wash the floors several times a day and change the litter in their litter box more often. The smell is truly terrible. For comparison, you can go to a similar place in Niman. It's spotlessly clean and there's no smell.

And of course, it's worth mentioning that some of the cats are very dirty. Because they have long hair, some of them have fecal matter under their tails. I feel so sorry for the animals that the staff and owner don't care about them.

In our parish, one of the employees was studying English with a tutor while working. It would be better if you brushed one of the cats or washed them:/","Cozy cafe with delicious drink options. The orange americano and caramel macchiato tastes good. The kittens are very interactive. Got house rules before playing with cats (such as wearing socks). If you are not wearing socks, can buy a pair for 10 baht.","I found this café accidentally while walking around and I feel so lucky that I did. It's an amazing place with plenty of wonderful, cute and beautiful, unique cats! Maine coons, Persian, Munchkins and others, kittens, adults. All the cats were very playful, friendly and healthy.
The staff members are extremely polite, kind and helpful. They are hardworking and keep the place and litter boxes very clean.
All visitors should wear a pair of socks when entering the cat interaction room, and also mandatory to disinfect your hands.
It's possible to visit the cats only and you can also have drinks (coffee, tea, soft drinks)

I had an amazing time there and recommend it to everyone who loves cats.","I had a great time at the cat café! The cats are super cute, playful, and full of energy. They all look very happy and well cared for. It was a lovely experience, I’d love to visit again!"
ChIJf2ekfbE72jARYMj6ytQjmJw,RotSomJai (Kin Sa Bo),18.8092681,98.9531245,4.6,66,2022-04-05,"Rossomjai Coffee has strategically relocated from a local community setting to a more prominent position near the main road leading to Doi Suthep, a move that is expected to enhance its visibility and accessibility. While the flavor profile of the coffee did not align with my personal preferences, it is important to acknowledge that taste is subjective, and other patrons may find it quite appealing.

Upon attempting to connect to the internet, I noted that the restaurant's Wi-Fi network was detectable. However, there was no visible display of the Wi-Fi password within the establishment. As a guest, I felt a degree of discomfort in approaching the staff to request the password, particularly as they appeared to be fully engaged with their duties at the bar. I suggest that prominently displaying Wi-Fi credentials, perhaps on tables, could significantly improve customer convenience and encourage a more seamless online experience.

Furthermore, I recommend a review of the current table arrangements. My seating position, directly facing the bar, exposed me to a somewhat cluttered area, which could detract from the overall ambiance. Optimizing the layout could enhance the dining experience for guests.

In terms of pricing, the cost of items was acceptable, though it was comparatively higher than some local competitors who offer what I perceive as a more comprehensive experience.","A tiny cafe with good drinks. The thing here is they will adjust your drink how you want it and it is super flexible as you can see in the picture. The space is tiny, so it is better for many to just to get a take away.",Their entrance shows pour over coffee.. but they don’t have pour over coffee…,Thai milk tea can be adjusted with the sugar levels and how strong tea flavour you want.,"Delicious! I don’t like overly sweet drinks so I love how customizable these drinks are. You can get 0, 10, 25, 50% sweet as well as adjust for how strong of tea flavor you want.

Got the genmaicha and dark cocoa, both good!"
ChIJPQzUu0I62jARLM_EUxxisnQ,T-TEN Cafe & Restaurant,18.8071219,98.9567459,4.4,165,2023-10-28,Nice latte and espresso. The Thai-style espresso is quite sweet 🤣 so keep that in mind if you prefer less sugar. Friendly service.,"I stopped by T-Ten Cafe recently and honestly, it’s such a cozy spot. The atmosphere is super relaxed, with a simple but warm design that makes you feel comfortable right away. It’s the kind of place where you can sit for hours, either reading a book or chatting with friends.",We love T-TEN! The food is very tasty and the service is great. We go at least once a week. They have oat milk too which is good cause I can't drink dairy.,"LOVE it!
I keep coming back. The fried banana is so yummy! And they now have charging ports. Never seen these anywhere else 🥳✨
Cappuccino is strong 👍

The atmosphere, the service, and the food were all excellent.",Always my first choice whenever I go to “หน้ามอ Nah-Moh” (in front of the Chiangmai university). The restaurant offers a wide variety of menu options and also has a small café at the front. It has been open for over ten years since I was in high school and I still love it. A lot of memories with friends and tasty foods.
ChIJf9FJUUI62jARZDpHqVYFb3U,Roastniyom coffee,18.808544599999998,98.9547272,4.1,179,2019-01-09,"Great coffee place right opposite main gate of Chiang Mai University on Huay Kaew road. Great ambience, space to focus on what you need to do with lovely coffee, and very kind and helpful staff - especial mention of Dew, thanks! Wifi washrooms and snacks etc

It is the people in the team that makes a place special - this is one such place",Lovely vibe for a small cafe by a busy junction facing the University of Chiang Mai and road up to Doi Suthep. Coffee is excellent. Thai milk tea cake we ordered was super yums. The icing is abit jelly cream like and the sponge cake was moist and soft. Forgot to ask if they made the cake themselves but truly a gem.. great place to stop by for cupola after the zoo or from Doi Suthep,"Nice coffee shop, opposite Chiang Mai University.
Coffee tastes is good.
Price is acceptable.","Nice coffee shop
Good taste
Beautiful atmosphere & hospitality here",Nice roasted coffee and yummy dark chocolate cake. Nice ambience to chill out. Friendly staff.
ChIJkSXJfZc72jARTVAIX_gqAM0,Press continue cafe,18.8091986,98.9533675,5.0,53,2025-10-06,"I was looking for a cafe with outlets to spend my last afternoon in Chiang Mai (forgot my portable battery pack in Bangkok 😭) and Press continue was perfectly suited for my needs! It wasn’t my original plan but I saw it on Google Maps and thought it would be a good fit because I’m a big gamer.
Coolest little cafe ever and I’m glad I stopped by! Super geeked to be able to try out some old-school NES games, and spent like 2-3 hours trying to beat Super Mario 3 to no avail. That game is harder than it looks! There were a few modern consoles too, though I didn’t try them. The owner’s wife was sweet and helpful, and it didn’t feel like there was any rush at all. Sabai maak maaaaak!
The owner’s collection is extensive and amazing to browse.
I got a Thai tea (45 baht), good price, refreshing and yummy to drink while gaming. Unfortunately no food offerings, which would’ve made this perfect cafe even more perfect.

In conclusion: highly recommend, if you’re a casual or avid gamer and looking for good drinks and games while on your way back to the city from the mountain temples!","Amazing place to chill and play some games! We played Mario kart on the switch and some Ps5 , they have a menu of nice drinks, the decor is awesome, the owner is just lovely. Comfy couches to sit on, they have retro Nintendo 64, PlayStation 1 and some other ones , loved this spot will be back for sure ! And it was nice and cool in there on a hot day! 5 Stars 🌟","I've been here yesterday, what a stunning gaming cafe! Owner and staff have been super friendly and helpful. There are five CRTs with retro consoles where I spent my time. Everything is well set up, cleaned and maintained. You can play almost all retro games you wish. There are also five flat screens with PS5s and Switches. For the retro consoles you buy a drink and can use them, for the modern consoles its 50 THB per hour, which I think is very fair. Highly recommend this place, loved it!","This cafe bring me further than just playing ps5 but with some of retro consoles I never heared of them even I am the big fan of gaming console

you can order cafe or lots of drink and enjoy many types of game including lots of mainstram games in both single player & multi players like Black myth wukong , Elden ring , Ghost of yotei , tekken 8 , street fighter 6 or even party animals and smash bow in Nintendo you named it.

With service minded , caring , kind from P kwan & P bol I'm highly recommened you guys to visit here even for chating and exchange teenage dream in console

Cheers !!!","This place is awesome! Super huge selection of games and consoles, retro & modern. I definitely recommend any gamer come here to hangout, get a tasty drink and play some games! I hope to come back again and dive deeper into the games collection! 10/10"
ChIJnf-YFAA72jAREx1fcZKTlqI,CuppaCharm Coffee,18.808978,98.9545313,4.8,27,2025-02-15,"I visited this café two times, and I had a great experience. The place is clean, with relaxing jazz music playing in the background. The drinks are reasonably priced, with a variety of options, including coffee, tea, and soda. You can also customize the sweetness level and add extras like honey if you prefer. They also offer free Wi-Fi and charging spots, which is super convenient.

I had a chat with the owner, who was incredibly friendly. They mentioned that the café opened just a few months ago and that they’re planning to introduce a new menu soon. On my first visit, I ordered a Cocoa Latte with regular sweetness. It was delicious! The owner also gave me a banana cake with caramel to try for free, saying they were still perfecting the recipe. It was fantastic!

The next day, I decided to visit again in the late evening and stayed until the place was about to close. One of the owners remembered me and asked if I wanted to try an unreleased drink, a strawberry latte. The day before, I had asked if they had any fruity drinks besides peach since I’m not a big fan of peach, and they told me the strawberry latte would be available the next day. So, of course, I came back.

The drink was great, but at first, they gave me a regular straw, which made it a bit difficult to mix the strawberry with the milk and drink it properly. When the owner asked for my feedback, I mentioned that the straw wasn’t strong enough for mixing and wasn’t wide enough for the strawberry pulp to pass through. She immediately apologized and brought me a larger straw, the kind used for bubble tea. On top of that, she gave me another banana cake on the house.

I’ll definitely be back if I visit this city again!","I’m pretty sure we were given 2 cups of milk when we ordered two hot cappuccinos… at least say that you don’t know how to make a drink, but to wait quite a while for that.. just kind of unprofessional. Wanted to give a good review but just being honest about our experience.","Located at the entrance of an alley near the university, this coffeeshop will become one of my favorites in Chiang Mai. It has been open for a month by Golf and Sophia, a friendly young Thai couple who are smiling and who will give you a warm welcome. They have concocted different homemade blends of organic coffees from plantations in the Chiang Dao district, north of Chiang Mai. Whether you like a smooth or strong coffee, there will be one to suit your taste. Unless you prefer an excellent green tea or a delicious strawberry milk! The space is bright with a high ceiling. The polished concrete floor and vintage furniture elements contribute to the relaxed atmosphere. This coffeeshop stands out for another significant aspect. Golf and Sophia are lovers of good music and they have equipped their shop with high-end audio equipment. A delicious coffee or tea while listening to good songs and sound in a warm and smiling atmosphere, all this at very reasonable prices... what else?","A super nice cafè near chiang Mai university. I came here several times while living in the area. They have very good coffee and two variations of roast to choose from, which I really appreciate. The owner and staff are super friendly and welcoming. I like to come both for some relaxing coffee or for extended work stints. All in all very recommended place:)",Very delicious food and awesome customer service. Totally recommended! You have to try their banana bread!!!
ChIJ3d3bJVE72jAR1N-Ot-84EAg,Juice Central 2,18.8073284,98.9575946,4.9,95,2025-09-28,"I regret living on the other side of town, but I'm ready to commute here every day. First of all, this place is amazing because of the friendly staff. I couldn't resist when the owner invited me in. Also, they have excellent homemade baking, which is a rarity in Thailand.

I’ll keep coming back until I’ve tried every single cake. And after that, I'll keep coming until the owner kicks me out! Great place. You should definitely check it out.","This place became our morning habit. We stop in for a drink almost every day. 🫂 The owners always meet us with a smile, so warm and friendly, like visiting friends. The atmosphere is simple and kind, without any show - that is why we like to come back. The cafe owners teach us Thai words 🙏😄

The coffee is tasty and not expensive. But the best part is their homemade bakery. In Chiang Mai coffee shops it is rare to find something really homemade, fresh and warm. Here they have pies, cakes, cheesecake. My favorite is the pie with pandan - it is amazing! All is fresh and made with love.

💛 If you want not only coffee, but also a cozy place with good people and real taste - I really recommend to come here.","Absolutely amazing place. The atmosphere created by the crew, along with delicious coffee, smoothies, and pastries, is wonderful. The prices are very friendly. The owner (a very passionate traveller) and the rest of the staff are incredibly helpful—they are happy to give recommendations and assist with your travels. Wi-Fi is also available. One of the best places I've visited in Chiang Mai (and I've been to a lot!). Can't wait to come back!","amazing fruit smoothies and muffin🥧
the boss is friendly and warm
I‘ll order another taste of fruit smoothies tomorrow🍹","Family-run establishment with comfortable seating and a choice of coffees, juices and baked goods. Nothing fancy but the price is right and it is a pleasant environment for spending an hour if one happens to be in the neighborhood."
ChIJmVFRZeo72jARUCAP-hrf014,The FAM Story,18.8074492,98.9573939,4.9,8,2018-07-29,"Decent bibimbap for 99 baht.  No small dishes, but the restaurant is really cute with lots of books.","It's delicious. It tastes exactly like the tteokbokki you eat in Korea. They even made the steamed buns for you!!! You have to take off your shoes before going in!! The store is clean and cool, and the owners are Korean and are really, really kind. I'll come again~!","This is a place where you can eat Korean food. You can also read a book and enjoy a cup of coffee together by sharing opinions with each other in various gatherings. Please visit once. You'll feel like you're in Korea. ^^

This is a place where you can eat Korean food. You can read a book and enjoy a cup of coffee together by sharing opinions with each other in various gatherings. Please visit once. I feel like Korea well. ^^","Korean kimchi stew, kimbap, and ramen are so delicious.","When you come here, you can feel the taste and affection of Korea."
ChIJESlBlic72jARCZR2ZdLrHlI,ร้านสวนชา garden tea หน้ามช.,18.8087467,98.95412999999999,5.0,3,2023-05-31,"Delicious, clean, and reasonably priced. The vendors are friendly and provide excellent service. While waiting, I could smell the aroma of the drinks.
The shop is closed on Sundays.",Every dish is delicious.,,,
ChIJe8wUUAA72jAREHv882k2hCk,Curry puff coffee หน้ามอชอ,18.8087403,98.9542943,,,,,,,,
ChIJBZyFvLU72jAR5LDg0RL8G3U,Pine Cafe,18.8094453,98.9581858,4.7,179,2025-09-23,"​Pine Cafe is a charming, cute cafe well worth the short walk off the main busy street. ​The coffee is nice, I tried the iced coffee (medium roast) with caramel, which was perfectly made to my liking.

​The cafe boasts a beautiful two-floor layout with plenty of seating for both groups and digital nomads looking for a seat. The decor is cool, featuring a fusion of contemporary and classic Western-inspired designs.

​The ambience is laid back... the light jazz background music encourages soft, low tones, creating thr atmosphere for working, reading, or quiet conversation.

Check them out","Absolutely a hidden gem of Chiang Mai mostly known to locals.  Cafe has a lovely ambience with a quiet atmosphere similar to a library. Despite the cafe being filled with students, it was silent.

The staff are friendly and added bonus of in house cats roaming freely to entertain you.  Deserts, cakes and light food served which were all delicious. It was my favourite hiding place while I was in Chiang Mai. Great place with great coffee and cakes. A must try if you are looking for a nice place to chill and relax during a busy holiday.","We came across this café during our walks and, despite the construction next door, decided to give it a try. The space is beautifully decorated with a good mix of seating — cozy window spots for solo visitors, tables for couples, and larger setups for groups.

The menu is quite limited, offering only four breakfast items along with drinks. While we were there, we noticed several university students working on their laptops over drinks.

Overall, it’s a charming place for a morning coffee if you’re not allergic to cats and can tolerate some construction noise.",Perfect little cafe away from the hustle and bustle of the main streets. Awesome coffee and snacks. Definitely recommend if your looking for somewhere away from the crowds,"Last week I stayed at the Airbnb next door. The place was very nice, and the coffee was good too. The staff were very polite. They also have some adorable cats!"
ChIJcfzCi1062jARLtfChfkqHPY,bays coffee co.,18.8061342,98.9613899,4.6,126,2023-11-07,"This place is a winner !  Very good coffee and cake. But, this place has a lot more to offer.  It has an attached vegan restaurant with lots of shared seating.  Both AC seating and non AC.  The interior has nice decor with modern furniture made For large people.  This shop has a very large and beautiful supply of baked goods.  The apple crumble is awesome.  The coffee taste will bring me back to this place.  The. Lunch and dinner food looks very nice and fresh.  There were 3 very professional and polite bartistas working.   I highly recommend this place",Best Hot Chocolate I have ever had in Chiang Mai! It is so close to what I had in Spain!,"The place is incredibly comfortable and beautiful, and the staff are hardworking, kind, helpful, and extremely excited that you're there! Also, you can't beat the food, it's too good. Would 100% recommend for everybody!","A cozy place with a pleasant interior and polite staff, located a short distance from the main road. It will be a real discovery for coffee enthusiasts: a wide assortment of different varieties (cold brew with coconut milk is my recommendation 👍). The desserts are also good, especially the carrot cake. Not crowded and stays open late, which is also an advantage.

It's  not a cheap, but prices are ok for this quality. They also have a happy hour (2-4pm) when you can buy one coffee and get a second one for free.",Found this gem of a place.   Lovely outdoor sittimg area and the interior is nice too.  The eggs benedict was delicious.   They have a huge variety on their menu from breakfast items to sandwiches and wraps and burgers even. The coffee is really good and they even make you plain matcha tea if you want.  We will try to come here again before we leave.
ChIJNSTScAA72jAR7Ej1oPzbPQE,YOBO (โยโบ) Smoothie Bowl & Yogurt Café Chiang Mai,18.80736,98.9602141,4.9,192,2025-10-10,"YOBO is a great place to start the day or take a relaxing break during it. They serve what is, in our opinion, the best egg coffee in Thailand—truly Vietnamese style. We had the iced egg coffee and loved it so much.

They also have yogurt bowls, cookies, and other creative options on the menu, all of which look absolutely delicious.

The place is very clean, the owner is extremely kind and happy to explain everything. The indoor seating is cozy and neat, with soft background music that isn’t disturbing at all. A clean toilet is also available.

Highly recommended!","Amazing little gem! Super kind and welcoming owner, huge selection of smoothie bowls, smoothies, coffee, juices, bakery. High quality fresh ingredients, super tasty! They also have some board games and very chilled atmosphere. Highly recommend it! :)","Such a good find! The only place I know for authentic Vietnamese coffee in Chiang Mai and the smoothie/yoghurt bowls are amazing - all natural and healthy. There is parking space at the back, and the vibe is really nice for doing a bit of work too.","Great spot for a fantastic fruitbowl, many choices and i tryed alot of them!
They also serve egg coffee wich was new to me but very delicious.
Both for 250 baht quality and a good start of the day","Just finished an amazing smoothie bowl at Yobo with my partner, and it was honestly excellent. The fruit was super fresh, the texture was smooth and creamy, and the toppings were perfect — almonds, nuts, seeds, pea protein, everything you’d want in a nutritious bowl.

The portion size was great, and the presentation was clean and beautiful. Light, refreshing, and satisfying all at once. Easily one of the best smoothie bowls I’ve had in Chiang Mai.

We’ll definitely be back again. Highly recommended! 🍓🥝🥥💚"
ChIJGdPIz2A62jARTQDVAzhCYAg,Neo Entertainment Gallery,18.806400699999998,98.95894249999999,4.7,13,2019-10-26,"Neo Entertainment Gallery locates near Ibis Hotel on Huaykaew road. The place specializes on HIFI stereo, audio equipment and turntable. Neo Entertainment also offers CDs and Vinyls for sell. The upper floors are the vinyls and artworks (thats why they are also an ""gallery""). From the looks, they also have mini cafe as well on the lower floor.

Lovely attentive staff at all times during my visit.",Very nice ambience and great coffee,Quality audio/video products,มีทั้งหูฟัง Gadgets ลำโพง และเครื่องเสียงไฮเอนด์  บริการดี ประทับใจ มีร้านกาแฟเป็นโซนต้อนรับด้วยนะคะ เยี่ยม!,"If you want the best sound system, you have to come here."
ChIJu37KxkI72jAR1zGswBJG2Jw,Tree Black House,18.8095897,98.95994499999999,4.4,23,2019-11-13,Very kind owner stays up late to serve coffee and tea until 2am. This is a great little hole-in-the-wall cafe.,Great coffee (at an excellent price) and really chilled atmosphere. Will be coming back again.,"The best prace for the weed in the city
Nice staff
Beautiful cat as well ❤️","This is a small, minimalist coffee shop filled with the rich aroma of coffee, as well as delicious cocoa. A must-visit for coffee lovers.","Delicious food, excellent service, and a lovely owner."
ChIJNcyRMwA72jARcDF5lVfbA6k,Fresh Corner Cafe,18.8091567,98.959881,5.0,19,2025-05-08,"Amazing café with perfect coffee and the friendliest staff — cozy, welcoming, and easily my new favorite spot in town!","amazing cafeteria! The cocoa strawberry was so good we ordered another one. The cappuccino was also great.
the staff was super friendly and nice, the ambiance is new and beautiful, a perfect place to spend some time.
Also the internet was super fast!","Such a cozy little gem of a coffee shop! I had the Matcha Latte on my first visit. On my second visit, I tried the Strawberry Milk, which was super refreshing and not overly sweet. The customer service is genuinely warm and friendly, and the prices are very reasonable.

It’s also a great spot to socialize — I met a few English-speaking customers and had some lovely conversations. Highly recommend supporting this local favorite! 💚","Delicious coffee and they currently have a student discount
The owner is very friendly and acommodating","Delicious coffee and good portions for a cheap price, good service and they have the view of the mountain. Every time I go by their shop I have Latte to take away and so far have never been disappointed!"
ChIJs2d9Cz072jARAp9l73KSARw,Mingmitr Coffee - เจ็ดยอด,18.807765399999997,98.9629911,5.0,25,2025-11-08,"Cozy coffee shop kind of vibes.  I am here during Chirstmas and NY eve.
The decoration looks really nice!

Good place  to get a hot cappucinon with friends and family.
Staffs are  so friendly.
Pet Friendly environment! There is an orange cat in the neighbour come say hello!",Nice atmosphere and friendly staffs. Lots of drinks and snacks available. A perfect place for your every cup!!,"Mingmitr Coffee Jedyod Branch is very cozy and invating place.

It is a great spot whether you come alone or with friends
Plenty of  parking lot.",Good coffee with reasonable price👍🏼👍🏼,"The best coffee, atmosphere, and service in Chiang Mai."
ChIJMXGE-V872jAR7ifVEOLyHKk,Good Drink Good Cups at Chang Khian,18.8101566,98.95714009999999,5.0,1,2025-08-27,The drinks taste good and the shop is cute.,,,,
ChIJ5etpXwA72jARTQdPPR_XVgQ,นาบี คาเฟ่ Nabee cafe chiang mai,18.8082636,98.9600487,,,,,,,,
ChIJOculSkM62jARcvGJ3QCQEAk,PAZZY BAR แพทซี่บาร์,18.8104182,98.9575976,4.9,27,2024-05-11,"Pazzy Bar is a super cute small cafe, mostly catering to local Uni students. Seating is limited, so it's best for takeaway coffee or for sitting quietly. The coffee is great, and the retro decorations and cat-theme is so fun and inviting. Ice coffee is 45 Baht and there are lots of small snacks including handmade bakery items. The owner is lovely. 🌸😊","If you come to this Cafe,You will find a lot of Architecture and Interior Design students,Teacher ETC.
The owner so cute and friendly.She can speak every language whatever you want,Especially Japanese
Bakery this shop daaa BEST🤍","Great blend at an affordable price compared to Nimman's area, and I believe this is the best around the campus area in the front zone of CMU/CMRU. I recommend it to those who want to taste coffee without any fancy or elaborate stuff—just great taste and passion in beans. I highly suggest you try it.",The coffee is very nice and the coffee shop is very cute and cozy. I recommend this place!!,"Super chill and cute 🐱cat cafe, amazing coffee and tea."
ChIJxRb2Bv472jARDznqD7-lYZo,Miracle Coffee - Chang Khian,18.806803199999997,98.96002659999999,4.3,6,2024-10-30,"Nice little coffee shop tucked away on this road. Reasonably priced, most iced stuff is 35 thb each and hot stuff is 25 thb each.

They give takeaway packaging to drink easily while walking. Had the iced latte and it was good, generous portion. 😊

Place is open from early morning 7am.

Recommended.",The taste is delicious and well-balanced. The staff are lovely. 🥰,The price is cheap!,They aren't taking my order.,The taste is delicious and well-rounded.
ChIJKdlVG_Y62jARiILU8daLRig,Street Coffee Crew,18.8077561,98.9649946,4.9,289,2025-07-30,"Absolutely love this spot, it has such an amazing vibe.
I already knew this coffee from the stand at Jing Jai Market and I’m really happy he opened his own café.
Great taste and one of my favourite coffees in Chiang Mai.","Great vibe , great ice americano , sweetest lazy white doggo, vinyl turntables for a morning coffee, honestly my favourite coffee shop of all time in the entire galaxy , 5 stars would caffeinate again (and I will). Also the crew are a nice bunch of people.","A awesome place. Young and hip vibe, and hip-hop based music was also good. Highly recommanded.","The magic latte was super good, probably the best in chiang mai. But the music was quite loud inside, I don’t see how people can talk or work there.","I love that they offer a choice of light, medium, or dark roast beans — all at the same price! The atmosphere is relaxed and cozy, with a steady flow of customers during the late morning. Their pastries are delicious and reasonably priced."
ChIJeQeMDXE72jARmI0fWXq2TAI,Bannom Minimal Cafe,18.8079102,98.9678068,4.2,268,2025-02-02,Highly recommended for students/working professionals who like to study/work peacefully in a cozy place. Has a lot of coffee varieties in their menu with delicious pastries for reasonable price. With very fast wifi and location is easy to pin on Grab/Bolt ride app.,"Nice place to sit, relax, or get some work done.

Lots of seating and have 2 floors.

Most are nearby college students working on assignments or locals working on laptops.

Affordable prices.

Strong Wifi.

AC is quite strong.

Open till late (1 am), perfect for catching deadlines or simply working in different timezones.","Baannom Cafe is a great place to read and relax. There are plenty of seating options, making it easy to find a cozy spot. The menu offers a variety of food and beverages, ensuring there’s something for everyone. The peaceful atmosphere makes it a perfect spot to unwind with a book or enjoy a quiet break.",It's nice to drop off your laundry at the nearby coin laundromat and enjoy a refreshing drink while you wait. The coconut drink was especially refreshing and delicious.,"Great co working space! Great coffee, great prices! Very recommended!"
ChIJfSEKoVg72jARkQ6HFWNP6KM,Ohana,18.8087827,98.96469169999999,,,,,,,,
ChIJ1_S1trA72jARF7oXy2uAU6U,The Coco Club,18.8090627,98.9661264,4.9,248,2025-09-21,"I can’t believe a place like this exists in Chiang Mai. You only pay 300 THB for a day pass, which includes an ice bath, sauna, swimming pool, and free tea and coffee.

It’s a great community space to relax and also to work. The staff are very kind and welcoming.
Next time, I will never miss the chance to come and rest here again.","Totally recommend if you need a space to work and place to chill at the same time!
wish we have coworking & wellness community like this in Bangkok! Definitely go back again if I visit Chiangmai!
And their smoothie is sooooooo good!","This place is really great. It’s the perfect spot for a quiet and relaxing time. I like that they both have a coworking space, café, pool, sauna and ice bath. I can highly recommend it","This  place is peaceful and relaxing, great for anyone who wants to rest or even get some work done. They also have activities like an ice bath and a sauna.

Overall, I was pretty impressed.","This place is honestly such a hidden gem for both party lovers and those who just want to chill. The pool is surrounded by tall green trees and palm leaves, which gives off a tropical vibe that makes you forget you’re still in the city. When the sun is out and the sky is bright blue, the water looks extra refreshing—perfect for cooling off, lounging on a float, or just hanging out with friends.
The pool itself is spacious, with fun striped floats you can relax on, and there’s even a bar right by the poolside where you can grab drinks without ever leaving the water. What makes it even better is that it’s not just about the pool—this spot also has a sauna and an ice bath. After a long day in the sun or a fun party session, jumping between the heat of the sauna and the cold plunge is the ultimate way to reset your body and recharge.
Overall, it’s the kind of place that has everything you need: a lively atmosphere, good drinks, refreshing water, plus wellness perks like the sauna and ice bath. Whether you’re here with a big group of friends for a pool party or just want a relaxing weekend escape, it’s definitely worth checking out"
ChIJdb7mcnk72jARSloVQjcg62I,CHALALAI garden ร้านมะยงชิด สวนชลาลัย (เจ็ดยอด),18.8089887,98.96303200000001,4.7,39,2023-10-18,"This store sells mayongchid (plango) sweet dessert.
I tried mayongchid cheesecake ice cream. It was good.
The store is next to highway but have a garden vibe seats.","A small store with a garden and they have home made ice cream and smoothie available. Even though it is located on the large street, there is a small garden at the store.",The most delicious coconut smoothie as I walk to CNX Coworking space. Within five minutes I am cooled off and my palate is happy. I have tried their coconut ice cream as well. It’s a winner.,"WOW! You like ice cream? Come HERE! This place is cute for a date and a place to indulge in self-reflection, while you eat amazing ice cream❤️","A lovely ice cream and smoothie shop, an oasis of cool and cuteness. Great place to chill. Super friendly service."
